Date,Store_ID,Staff_ID,Shift_Type,Hours_Worked,Staff_Role,Daily_Sales_Target,Staff_Attendance
2023-09-19,S003,E0081,Morning,8,Stock Clerk,528.3,Present
2023-09-19,S003,E0248,Morning,7,Stock Clerk,3651.2,Present
2023-09-19,S003,E0103,Afternoon,6,Stock Clerk,3448.77,Present
2023-09-19,S003,E0238,Afternoon,9,Stock Clerk,906.49,Present
2023-09-19,S008,E0171,Morning,7,Manager,2296.37,Present
2023-09-19,S008,E0277,Night,4,Manager,3071.21,Absent
2023-09-19,S008,E0185,Afternoon,8,Cashier,3488.53,Present
2023-09-19,S008,E0114,Afternoon,5,Customer Service,1054.54,Absent
2023-09-19,S008,E0003,Morning,6,Stock Clerk,2869.23,Present
2023-09-19,S005,E0261,Afternoon,9,Cashier,4114.5,Sick leave
2023-09-19,S005,E0231,Afternoon,5,Stock Clerk,3944.75,Sick leave
2023-09-19,S005,E0143,Night,5,Cashier,1003.95,Present
2023-09-19,S005,E0285,Afternoon,4,Cashier,4224.32,Present
2023-09-19,S005,E0123,Afternoon,6,Cashier,3949.87,Present
2023-09-19,S002,E0096,Morning,5,Cashier,2181.62,Present
2023-09-19,S002,E0030,Night,6,Stock Clerk,795.84,Present
2023-09-19,S002,E0239,Night,5,Cashier,1208.74,Sick leave
2023-09-19,S002,E0017,Afternoon,7,Cashier,4220.93,Absent
2023-09-19,S002,E0108,Afternoon,4,Stock Clerk,3366.98,Absent
2023-09-19,S010,E0079,Morning,9,Stock Clerk,507.35,Present
2023-09-19,S010,E0121,Night,8,Cashier,2582.76,Present
2023-09-19,S010,E0189,Night,5,Cashier,1900.92,Present
2023-09-19,S010,E0110,Morning,7,Customer Service,2080.53,Present
2023-09-19,S010,E0289,Night,5,Cashier,2519.06,Present
2023-09-20,S008,E0023,Afternoon,9,Customer Service,2522.83,Present
2023-09-20,S008,E0085,Night,4,Customer Service,1496.98,Present
2023-09-20,S008,E0180,Night,6,Stock Clerk,4644.66,Present
2023-09-20,S008,E0117,Morning,6,Cashier,1231.66,Present
2023-09-20,S008,E0108,Morning,7,Manager,2874.54,Sick leave
2023-09-20,S006,E0054,Night,7,Stock Clerk,1245.1,Present
2023-09-20,S006,E0163,Afternoon,6,Customer Service,1301.92,Present
2023-09-20,S006,E0235,Morning,8,Stock Clerk,4426.52,Present
2023-09-20,S006,E0013,Night,7,Stock Clerk,1358.13,Present
2023-09-20,S006,E0069,Afternoon,9,Stock Clerk,750.8,Sick leave
2023-09-20,S002,E0234,Afternoon,8,Stock Clerk,960.16,Present
2023-09-20,S002,E0275,Afternoon,9,Cashier,3660.06,Absent
2023-09-20,S002,E0266,Afternoon,7,Cashier,828.03,Present
2023-09-20,S002,E0197,Morning,5,Manager,3639.51,Present
2023-09-20,S002,E0134,Night,9,Customer Service,2899.91,Present
2023-09-20,S007,E0133,Night,5,Manager,4322.53,Present
2023-09-20,S007,E0124,Morning,6,Customer Service,1889.43,Present
2023-09-20,S007,E0195,Afternoon,8,Manager,4225.89,Absent
2023-09-20,S007,E0265,Afternoon,4,Cashier,1059.05,Present
2023-09-20,S007,E0146,Afternoon,6,Customer Service,1975.22,Present
2023-09-20,S004,E0038,Night,6,Stock Clerk,3990.41,Present
2023-09-20,S004,E0268,Afternoon,7,Customer Service,3207.52,Present
2023-09-20,S004,E0010,Night,9,Stock Clerk,1530.11,Absent
2023-09-20,S004,E0216,Morning,8,Manager,3945.9,Present
2023-09-20,S004,E0142,Night,8,Cashier,2596.4,Present
2023-09-21,S001,E0104,Night,8,Customer Service,4803.42,Present
2023-09-21,S001,E0225,Morning,8,Customer Service,3889.92,Present
2023-09-21,S001,E0217,Night,7,Customer Service,4735.24,Sick leave
2023-09-21,S001,E0300,Morning,5,Customer Service,3489.06,Absent
2023-09-21,S001,E0109,Night,9,Stock Clerk,2766.63,Present
2023-09-21,S002,E0033,Morning,4,Customer Service,4304.05,Present
2023-09-21,S002,E0270,Night,9,Cashier,3062.77,Present
2023-09-21,S002,E0170,Night,5,Cashier,4778.82,Present
2023-09-21,S002,E0097,Morning,8,Manager,4247.6,Present
2023-09-21,S002,E0038,Afternoon,7,Stock Clerk,1510.94,Present
2023-09-21,S005,E0275,Night,4,Stock Clerk,4443.4,Present
2023-09-21,S005,E0037,Morning,9,Manager,4732.95,Present
2023-09-21,S005,E0293,Morning,4,Customer Service,1167.86,Present
2023-09-21,S005,E0217,Afternoon,7,Cashier,2362.37,Present
2023-09-21,S005,E0157,Afternoon,4,Cashier,1922.04,Absent
2023-09-21,S007,E0238,Night,5,Customer Service,2474.75,Present
2023-09-21,S007,E0195,Afternoon,7,Cashier,1701.67,Present
2023-09-21,S007,E0159,Night,4,Stock Clerk,4356.81,Present
2023-09-21,S007,E0191,Afternoon,7,Manager,4842.9,Present
2023-09-21,S007,E0282,Night,9,Stock Clerk,2966.13,Present
2023-09-21,S006,E0292,Afternoon,4,Customer Service,4246.08,Present
2023-09-21,S006,E0093,Night,4,Manager,1912.54,Sick leave
2023-09-21,S006,E0132,Night,9,Cashier,3340.63,Present
2023-09-21,S006,E0220,Morning,5,Customer Service,1589.17,Present
2023-09-21,S006,E0016,Night,7,Stock Clerk,4977.53,Present
2023-09-22,S006,E0020,Night,9,Cashier,1074.69,Absent
2023-09-22,S006,E0045,Morning,8,Customer Service,2666.87,Present
2023-09-22,S006,E0129,Afternoon,7,Customer Service,3423.19,Present
2023-09-22,S006,E0061,Morning,6,Stock Clerk,3246.51,Present
2023-09-22,S006,E0217,Afternoon,6,Manager,962.55,Present
2023-09-22,S005,E0296,Afternoon,8,Manager,1362.74,Present
2023-09-22,S005,E0217,Afternoon,8,Manager,603.45,Present
2023-09-22,S005,E0071,Afternoon,8,Stock Clerk,3992.04,Absent
2023-09-22,S005,E0187,Morning,9,Manager,2869.21,Present
2023-09-22,S005,E0030,Night,9,Manager,2156.12,Sick leave
2023-09-22,S001,E0115,Afternoon,6,Customer Service,3175.82,Present
2023-09-22,S001,E0082,Morning,8,Stock Clerk,4436.77,Present
2023-09-22,S001,E0199,Morning,4,Customer Service,561.22,Present
2023-09-22,S001,E0184,Night,6,Stock Clerk,2994.61,Present
2023-09-22,S001,E0250,Night,9,Manager,4505.69,Present
2023-09-22,S009,E0113,Morning,5,Stock Clerk,1745.34,Present
2023-09-22,S009,E0017,Afternoon,7,Cashier,2919.27,Present
2023-09-22,S009,E0259,Morning,7,Manager,2525.9,Present
2023-09-22,S009,E0162,Afternoon,6,Cashier,2312.85,Present
2023-09-22,S009,E0137,Night,4,Customer Service,3223.16,Present
2023-09-22,S002,E0272,Night,7,Manager,835.41,Present
2023-09-22,S002,E0216,Night,5,Manager,3931.53,Present
2023-09-22,S002,E0147,Morning,8,Cashier,609.2,Present
2023-09-22,S002,E0148,Afternoon,9,Stock Clerk,1075.81,Present
2023-09-22,S002,E0067,Night,7,Manager,675.14,Present
2023-09-23,S009,E0181,Afternoon,8,Manager,510.45,Present
2023-09-23,S009,E0222,Night,8,Stock Clerk,1516.57,Present
2023-09-23,S009,E0101,Night,5,Manager,1428.45,Present
2023-09-23,S009,E0054,Afternoon,8,Stock Clerk,3543.52,Present
2023-09-23,S009,E0062,Night,5,Manager,2954.97,Present
2023-09-23,S006,E0042,Night,8,Customer Service,1904.96,Present
2023-09-23,S006,E0061,Night,4,Customer Service,3985.89,Present
2023-09-23,S006,E0152,Night,4,Stock Clerk,648.33,Present
2023-09-23,S006,E0124,Morning,5,Cashier,1077.73,Present
2023-09-23,S006,E0259,Afternoon,9,Manager,2774.58,Present
2023-09-23,S005,E0083,Morning,6,Customer Service,1442.19,Present
2023-09-23,S005,E0179,Night,6,Customer Service,4938.8,Present
2023-09-23,S005,E0254,Night,6,Stock Clerk,4226.03,Present
2023-09-23,S005,E0195,Afternoon,6,Manager,3266.04,Present
2023-09-23,S005,E0079,Night,7,Stock Clerk,1423.83,Present
2023-09-23,S004,E0292,Night,9,Customer Service,4281.94,Present
2023-09-23,S004,E0102,Morning,6,Customer Service,4587.55,Present
2023-09-23,S004,E0294,Morning,9,Cashier,1076.25,Present
2023-09-23,S004,E0274,Night,9,Customer Service,1532.34,Present
2023-09-23,S004,E0214,Morning,8,Customer Service,3507.12,Present
2023-09-23,S008,E0222,Afternoon,6,Cashier,510.45,Absent
2023-09-23,S008,E0147,Afternoon,8,Customer Service,3733.42,Present
2023-09-23,S008,E0054,Afternoon,9,Cashier,1058.26,Present
2023-09-23,S008,E0190,Morning,8,Stock Clerk,1994.11,Present
2023-09-23,S008,E0173,Afternoon,5,Stock Clerk,857.49,Present
2023-09-24,S002,E0106,Morning,6,Stock Clerk,4241.47,Present
2023-09-24,S002,E0063,Morning,8,Manager,2398.75,Present
2023-09-24,S002,E0154,Afternoon,7,Cashier,1932.0,Present
2023-09-24,S002,E0039,Afternoon,9,Manager,2817.0,Absent
2023-09-24,S002,E0183,Morning,9,Cashier,3918.46,Sick leave
2023-09-24,S008,E0240,Afternoon,4,Cashier,1729.31,Absent
2023-09-24,S008,E0071,Night,8,Manager,1648.31,Present
2023-09-24,S008,E0073,Afternoon,8,Stock Clerk,4572.65,Present
2023-09-24,S008,E0183,Afternoon,5,Stock Clerk,1706.89,Absent
2023-09-24,S008,E0107,Morning,7,Cashier,1350.79,Present
2023-09-24,S005,E0084,Morning,5,Customer Service,1237.73,Present
2023-09-24,S005,E0186,Afternoon,7,Cashier,2055.53,Present
2023-09-24,S005,E0099,Afternoon,6,Cashier,3527.64,Present
2023-09-24,S005,E0113,Night,9,Stock Clerk,1560.41,Present
2023-09-24,S005,E0232,Afternoon,7,Cashier,2309.79,Present
2023-09-24,S007,E0007,Afternoon,6,Manager,4259.34,Present
2023-09-24,S007,E0158,Night,6,Stock Clerk,1510.16,Absent
2023-09-24,S007,E0076,Morning,5,Manager,2231.74,Absent
2023-09-24,S007,E0251,Afternoon,9,Manager,4617.88,Present
2023-09-24,S007,E0281,Morning,7,Cashier,3593.94,Present
2023-09-24,S009,E0267,Night,7,Stock Clerk,925.16,Present
2023-09-24,S009,E0256,Afternoon,7,Manager,4999.95,Present
2023-09-24,S009,E0176,Night,9,Stock Clerk,3611.66,Absent
2023-09-24,S009,E0209,Night,9,Cashier,3235.04,Present
2023-09-24,S009,E0059,Afternoon,4,Manager,1332.03,Present
2023-09-25,S008,E0275,Afternoon,4,Stock Clerk,1940.78,Present
2023-09-25,S008,E0300,Morning,8,Customer Service,1036.99,Present
2023-09-25,S008,E0042,Morning,6,Cashier,3815.46,Present
2023-09-25,S008,E0284,Afternoon,8,Manager,4009.26,Present
2023-09-25,S008,E0153,Afternoon,5,Stock Clerk,1594.98,Present
2023-09-25,S007,E0125,Afternoon,9,Customer Service,2120.5,Present
2023-09-25,S007,E0121,Night,7,Manager,965.97,Present
2023-09-25,S007,E0209,Morning,4,Manager,2026.67,Present
2023-09-25,S007,E0263,Afternoon,7,Manager,2868.66,Present
2023-09-25,S007,E0068,Night,9,Manager,737.95,Present
2023-09-25,S010,E0213,Night,8,Customer Service,4486.97,Present
2023-09-25,S010,E0103,Night,9,Manager,3429.3,Absent
2023-09-25,S010,E0274,Morning,5,Customer Service,2932.5,Present
2023-09-25,S010,E0075,Morning,9,Stock Clerk,4979.24,Present
2023-09-25,S010,E0263,Night,6,Cashier,2020.31,Present
2023-09-25,S002,E0134,Night,9,Manager,971.92,Present
2023-09-25,S002,E0068,Morning,9,Customer Service,2776.26,Present
2023-09-25,S002,E0103,Morning,8,Manager,3112.87,Absent
2023-09-25,S002,E0003,Afternoon,4,Customer Service,930.77,Present
2023-09-25,S002,E0167,Night,5,Manager,3984.89,Present
2023-09-25,S005,E0079,Afternoon,7,Stock Clerk,2343.74,Present
2023-09-25,S005,E0138,Afternoon,4,Customer Service,4382.57,Present
2023-09-25,S005,E0296,Afternoon,8,Manager,1388.75,Present
2023-09-25,S005,E0128,Morning,9,Stock Clerk,4043.14,Present
2023-09-25,S005,E0186,Morning,5,Cashier,1775.74,Absent
2023-09-26,S005,E0185,Night,9,Cashier,721.36,Present
2023-09-26,S005,E0030,Morning,7,Stock Clerk,1264.59,Present
2023-09-26,S005,E0191,Morning,5,Stock Clerk,4185.41,Present
2023-09-26,S005,E0015,Night,9,Stock Clerk,4935.31,Sick leave
2023-09-26,S005,E0094,Morning,8,Manager,2156.82,Present
2023-09-26,S008,E0007,Morning,9,Cashier,3492.08,Present
2023-09-26,S008,E0152,Night,4,Manager,2269.81,Present
2023-09-26,S008,E0072,Morning,8,Manager,3505.43,Present
2023-09-26,S008,E0112,Morning,5,Customer Service,4401.71,Absent
2023-09-26,S008,E0128,Afternoon,5,Cashier,3788.55,Present
2023-09-26,S006,E0298,Afternoon,7,Stock Clerk,2779.44,Absent
2023-09-26,S006,E0132,Morning,6,Manager,2026.01,Sick leave
2023-09-26,S006,E0147,Morning,8,Customer Service,1273.91,Present
2023-09-26,S006,E0274,Night,6,Manager,2404.46,Sick leave
2023-09-26,S006,E0074,Afternoon,8,Stock Clerk,3362.73,Present
2023-09-26,S009,E0089,Afternoon,7,Cashier,3409.41,Present
2023-09-26,S009,E0207,Afternoon,4,Manager,3611.44,Present
2023-09-26,S009,E0044,Afternoon,8,Stock Clerk,4316.89,Present
2023-09-26,S009,E0216,Morning,7,Stock Clerk,1015.77,Present
2023-09-26,S009,E0005,Afternoon,4,Customer Service,4724.87,Present
2023-09-26,S001,E0208,Afternoon,4,Cashier,1027.23,Present
2023-09-26,S001,E0139,Morning,5,Customer Service,3555.85,Present
2023-09-26,S001,E0119,Night,7,Customer Service,627.29,Present
2023-09-26,S001,E0048,Afternoon,5,Stock Clerk,3994.95,Present
2023-09-26,S001,E0065,Night,4,Manager,4992.51,Present
2023-09-27,S002,E0009,Night,5,Manager,563.48,Absent
2023-09-27,S002,E0013,Afternoon,8,Manager,2283.18,Present
2023-09-27,S002,E0057,Night,6,Customer Service,1455.27,Present
2023-09-27,S002,E0171,Afternoon,6,Manager,2294.76,Present
2023-09-27,S002,E0232,Morning,4,Customer Service,1678.61,Present
2023-09-27,S003,E0056,Night,5,Stock Clerk,2318.84,Present
2023-09-27,S003,E0222,Afternoon,6,Manager,2334.22,Present
2023-09-27,S003,E0138,Night,4,Customer Service,1655.47,Present
2023-09-27,S003,E0217,Night,5,Cashier,1866.17,Present
2023-09-27,S003,E0111,Afternoon,7,Manager,2366.21,Present
2023-09-27,S006,E0026,Afternoon,6,Cashier,2574.66,Present
2023-09-27,S006,E0037,Morning,4,Stock Clerk,4373.5,Present
2023-09-27,S006,E0111,Night,6,Cashier,3266.2,Present
2023-09-27,S006,E0088,Night,8,Cashier,3772.45,Present
2023-09-27,S006,E0202,Night,5,Stock Clerk,4750.32,Present
2023-09-27,S010,E0014,Night,7,Stock Clerk,4904.69,Present
2023-09-27,S010,E0127,Morning,5,Cashier,3096.38,Present
2023-09-27,S010,E0022,Morning,7,Cashier,641.53,Present
2023-09-27,S010,E0223,Morning,5,Customer Service,1767.44,Present
2023-09-27,S010,E0287,Morning,8,Cashier,2067.77,Present
2023-09-27,S004,E0107,Morning,7,Stock Clerk,4741.59,Present
2023-09-27,S004,E0277,Night,6,Customer Service,2882.64,Absent
2023-09-27,S004,E0159,Night,6,Customer Service,2718.37,Present
2023-09-27,S004,E0060,Night,9,Manager,1786.13,Present
2023-09-27,S004,E0202,Night,7,Manager,2268.76,Present
2023-09-28,S005,E0100,Afternoon,6,Customer Service,3546.32,Present
2023-09-28,S005,E0271,Afternoon,7,Customer Service,4303.19,Present
2023-09-28,S005,E0026,Night,7,Stock Clerk,3909.54,Present
2023-09-28,S005,E0104,Night,7,Stock Clerk,4438.21,Present
2023-09-28,S005,E0188,Afternoon,4,Stock Clerk,1602.5,Present
2023-09-28,S009,E0044,Afternoon,4,Cashier,681.42,Present
2023-09-28,S009,E0211,Afternoon,8,Manager,2147.82,Present
2023-09-28,S009,E0038,Morning,6,Stock Clerk,657.16,Sick leave
2023-09-28,S009,E0195,Night,6,Cashier,3057.0,Present
2023-09-28,S009,E0243,Morning,4,Cashier,2145.54,Present
2023-09-28,S007,E0192,Afternoon,7,Customer Service,3861.07,Sick leave
2023-09-28,S007,E0059,Night,6,Customer Service,4541.97,Present
2023-09-28,S007,E0085,Afternoon,5,Stock Clerk,1856.11,Present
2023-09-28,S007,E0077,Morning,9,Manager,2232.57,Present
2023-09-28,S007,E0111,Night,5,Customer Service,3484.45,Present
2023-09-28,S003,E0196,Night,6,Manager,752.73,Present
2023-09-28,S003,E0185,Morning,9,Manager,1907.71,Sick leave
2023-09-28,S003,E0063,Night,7,Customer Service,4005.82,Present
2023-09-28,S003,E0217,Night,8,Manager,4374.99,Absent
2023-09-28,S003,E0128,Afternoon,8,Manager,2763.66,Present
2023-09-28,S002,E0116,Afternoon,7,Manager,4908.19,Present
2023-09-28,S002,E0140,Night,4,Stock Clerk,4478.64,Present
2023-09-28,S002,E0068,Morning,7,Stock Clerk,2538.74,Sick leave
2023-09-28,S002,E0017,Morning,7,Cashier,1887.23,Present
2023-09-28,S002,E0047,Afternoon,5,Customer Service,541.39,Present
2023-09-29,S009,E0227,Morning,4,Manager,2589.84,Present
2023-09-29,S009,E0104,Morning,4,Manager,1055.27,Sick leave
2023-09-29,S009,E0074,Night,7,Cashier,4358.75,Absent
2023-09-29,S009,E0218,Morning,8,Manager,3175.97,Present
2023-09-29,S009,E0124,Night,5,Stock Clerk,4086.81,Present
2023-09-29,S008,E0236,Night,5,Manager,1918.3,Present
2023-09-29,S008,E0087,Night,5,Customer Service,2060.58,Present
2023-09-29,S008,E0097,Morning,6,Stock Clerk,3290.75,Present
2023-09-29,S008,E0132,Afternoon,4,Stock Clerk,2908.22,Present
2023-09-29,S008,E0226,Night,7,Stock Clerk,720.65,Present
2023-09-29,S003,E0182,Night,8,Stock Clerk,3039.78,Present
2023-09-29,S003,E0013,Morning,7,Customer Service,4423.24,Present
2023-09-29,S003,E0144,Morning,6,Manager,2271.79,Present
2023-09-29,S003,E0167,Morning,6,Cashier,4936.25,Absent
2023-09-29,S003,E0120,Night,7,Manager,4640.4,Present
2023-09-29,S001,E0059,Night,6,Manager,536.73,Present
2023-09-29,S001,E0157,Night,9,Cashier,1179.4,Present
2023-09-29,S001,E0108,Night,7,Stock Clerk,3291.49,Present
2023-09-29,S001,E0124,Night,6,Manager,1996.51,Absent
2023-09-29,S001,E0058,Morning,5,Stock Clerk,4442.42,Present
2023-09-29,S004,E0156,Night,7,Customer Service,669.81,Present
2023-09-29,S004,E0261,Night,5,Customer Service,2771.25,Present
2023-09-29,S004,E0270,Night,6,Stock Clerk,1267.19,Present
2023-09-29,S004,E0088,Morning,5,Cashier,1074.69,Absent
2023-09-29,S004,E0065,Afternoon,9,Customer Service,658.39,Present
2023-09-30,S003,E0016,Morning,6,Customer Service,4650.28,Present
2023-09-30,S003,E0166,Night,6,Customer Service,1435.24,Present
2023-09-30,S003,E0209,Night,4,Stock Clerk,2206.86,Present
2023-09-30,S003,E0165,Afternoon,7,Cashier,2460.9,Absent
2023-09-30,S003,E0221,Afternoon,9,Cashier,2201.07,Present
2023-09-30,S008,E0108,Afternoon,7,Cashier,982.34,Present
2023-09-30,S008,E0017,Night,7,Customer Service,4864.06,Present
2023-09-30,S008,E0055,Morning,6,Manager,1348.79,Present
2023-09-30,S008,E0042,Afternoon,9,Manager,1186.06,Present
2023-09-30,S008,E0203,Afternoon,4,Cashier,2162.32,Present
2023-09-30,S004,E0298,Night,7,Stock Clerk,3167.29,Present
2023-09-30,S004,E0071,Morning,8,Manager,3496.63,Present
2023-09-30,S004,E0131,Night,4,Customer Service,3105.23,Present
2023-09-30,S004,E0101,Night,8,Manager,4504.1,Absent
2023-09-30,S004,E0250,Morning,9,Manager,1355.24,Present
2023-09-30,S010,E0119,Afternoon,5,Stock Clerk,595.27,Present
2023-09-30,S010,E0066,Afternoon,4,Stock Clerk,2241.9,Present
2023-09-30,S010,E0090,Afternoon,4,Stock Clerk,2059.6,Present
2023-09-30,S010,E0287,Afternoon,6,Customer Service,4325.62,Present
2023-09-30,S010,E0030,Night,6,Manager,2678.33,Present
2023-09-30,S007,E0149,Night,8,Customer Service,1917.6,Present
2023-09-30,S007,E0178,Morning,9,Cashier,1876.4,Present
2023-09-30,S007,E0107,Night,6,Manager,1702.75,Present
2023-09-30,S007,E0086,Afternoon,8,Customer Service,2157.46,Present
2023-09-30,S007,E0278,Morning,4,Cashier,1185.9,Present
2023-10-01,S003,E0259,Night,4,Cashier,914.8,Present
2023-10-01,S003,E0184,Morning,8,Manager,4370.51,Absent
2023-10-01,S003,E0071,Afternoon,5,Manager,2261.35,Present
2023-10-01,S003,E0244,Night,8,Cashier,4748.63,Present
2023-10-01,S003,E0227,Morning,6,Manager,2588.42,Present
2023-10-01,S008,E0044,Afternoon,8,Cashier,3669.78,Present
2023-10-01,S008,E0291,Afternoon,9,Customer Service,4740.2,Present
2023-10-01,S008,E0190,Night,8,Stock Clerk,1795.98,Present
2023-10-01,S008,E0001,Night,4,Customer Service,1571.93,Absent
2023-10-01,S008,E0109,Morning,5,Manager,1658.63,Present
2023-10-01,S010,E0095,Night,6,Manager,1633.35,Present
2023-10-01,S010,E0013,Afternoon,5,Manager,2233.6,Sick leave
2023-10-01,S010,E0211,Morning,5,Manager,1685.02,Present
2023-10-01,S010,E0298,Afternoon,8,Stock Clerk,3159.27,Present
2023-10-01,S010,E0192,Night,8,Cashier,2518.75,Present
2023-10-01,S004,E0142,Morning,9,Manager,2168.94,Absent
2023-10-01,S004,E0019,Morning,7,Customer Service,2047.4,Present
2023-10-01,S004,E0235,Night,8,Manager,4617.24,Present
2023-10-01,S004,E0140,Afternoon,9,Customer Service,4982.0,Absent
2023-10-01,S004,E0284,Night,5,Cashier,4714.98,Present
2023-10-01,S007,E0018,Night,9,Stock Clerk,1419.89,Present
2023-10-01,S007,E0059,Afternoon,6,Customer Service,1572.45,Present
2023-10-01,S007,E0289,Afternoon,6,Manager,3311.07,Present
2023-10-01,S007,E0194,Morning,9,Cashier,2194.21,Present
2023-10-01,S007,E0014,Afternoon,5,Stock Clerk,2933.36,Present
2023-10-02,S006,E0126,Night,8,Cashier,1749.53,Present
2023-10-02,S006,E0195,Afternoon,8,Manager,4845.74,Sick leave
2023-10-02,S006,E0188,Morning,7,Customer Service,4276.22,Present
2023-10-02,S006,E0099,Night,9,Stock Clerk,1468.31,Present
2023-10-02,S006,E0176,Night,9,Customer Service,771.05,Present
2023-10-02,S002,E0065,Morning,4,Customer Service,3796.16,Present
2023-10-02,S002,E0060,Night,9,Cashier,4177.6,Present
2023-10-02,S002,E0114,Afternoon,8,Stock Clerk,4871.24,Absent
2023-10-02,S002,E0061,Afternoon,8,Cashier,3044.54,Present
2023-10-02,S002,E0185,Afternoon,9,Cashier,3516.15,Present
2023-10-02,S005,E0004,Night,7,Customer Service,4666.51,Present
2023-10-02,S005,E0198,Afternoon,8,Stock Clerk,1961.0,Present
2023-10-02,S005,E0125,Night,4,Customer Service,673.3,Present
2023-10-02,S005,E0161,Afternoon,7,Stock Clerk,3518.42,Present
2023-10-02,S005,E0053,Night,9,Cashier,4373.78,Present
2023-10-02,S008,E0099,Afternoon,7,Customer Service,1801.95,Present
2023-10-02,S008,E0264,Night,8,Stock Clerk,2673.74,Present
2023-10-02,S008,E0227,Morning,9,Cashier,2347.34,Present
2023-10-02,S008,E0136,Afternoon,9,Stock Clerk,3390.46,Present
2023-10-02,S008,E0129,Afternoon,7,Manager,2218.73,Present
2023-10-02,S007,E0147,Afternoon,8,Cashier,3333.02,Present
2023-10-02,S007,E0235,Night,7,Stock Clerk,1255.99,Present
2023-10-02,S007,E0110,Night,6,Customer Service,1396.36,Present
2023-10-02,S007,E0217,Morning,4,Stock Clerk,1325.64,Present
2023-10-02,S007,E0198,Afternoon,7,Cashier,3985.34,Present
2023-10-03,S009,E0261,Afternoon,6,Stock Clerk,3774.5,Present
2023-10-03,S009,E0102,Night,8,Stock Clerk,4076.98,Present
2023-10-03,S009,E0202,Night,8,Customer Service,2257.81,Present
2023-10-03,S009,E0280,Night,8,Manager,4421.97,Present
2023-10-03,S009,E0030,Morning,4,Manager,2984.58,Present
2023-10-03,S006,E0011,Morning,7,Manager,1188.57,Present
2023-10-03,S006,E0120,Afternoon,8,Customer Service,3436.68,Absent
